partida_id,rodata,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,id_clube
2897,20,0,0,,0,,0,0,0,0,0,6
2897,20,0,0,,0,,0,0,0,0,0,28
2898,20,0,0,,0,,0,0,0,0,0,21
2898,20,0,0,,0,,0,0,0,0,0,15
2899,20,0,0,,0,,0,0,0,0,0,22
2899,20,0,0,,0,,0,0,0,0,0,7
2900,20,0,0,,0,,0,0,0,0,0,18
2900,20,0,0,,0,,0,0,0,0,0,26
2901,20,0,0,,0,,0,0,0,0,0,9
2901,20,0,0,,0,,0,0,0,0,0,2
2902,20,0,0,,0,,0,0,0,0,0,11
2902,20,0,0,,0,,0,0,0,0,0,38
2903,20,0,0,,0,,0,0,0,0,0,10
2903,20,0,0,,0,,0,0,0,0,0,8
2904,20,0,0,,0,,0,0,0,0,0,41
2904,20,0,0,,0,,0,0,0,0,0,30
2905,20,0,0,,0,,0,0,0,0,0,19
2905,20,0,0,,0,,0,0,0,0,0,16
2906,20,0,0,,0,,0,0,0,0,0,33
2906,20,0,0,,0,,0,0,0,0,0,35
2907,21,0,0,,0,,0,0,0,0,0,38
2907,21,0,0,,0,,0,0,0,0,0,10
2908,21,0,0,,0,,0,0,0,0,0,22
2908,21,0,0,,0,,0,0,0,0,0,11
2909,21,0,0,,0,,0,0,0,0,0,21
2909,21,0,0,,0,,0,0,0,0,0,18
2910,21,0,0,,0,,0,0,0,0,0,8
2910,21,0,0,,0,,0,0,0,0,0,7
2911,21,0,0,,0,,0,0,0,0,0,2
2911,21,0,0,,0,,0,0,0,0,0,15
2912,21,0,0,,0,,0,0,0,0,0,35
2912,21,0,0,,0,,0,0,0,0,0,6
2913,21,0,0,,0,,0,0,0,0,0,26
2913,21,0,0,,0,,0,0,0,0,0,9
2914,21,0,0,,0,,0,0,0,0,0,16
2914,21,0,0,,0,,0,0,0,0,0,28
2915,21,0,0,,0,,0,0,0,0,0,19
2915,21,0,0,,0,,0,0,0,0,0,30
2916,21,0,0,,0,,0,0,0,0,0,33
2916,21,0,0,,0,,0,0,0,0,0,41
2866,16,0,0,,0,,0,0,0,0,0,28
2866,16,0,0,,0,,0,0,0,0,0,10
2917,22,0,0,,0,,0,0,0,0,0,8
2917,22,0,0,,0,,0,0,0,0,0,26
2816,11,0,0,,0,,0,0,0,0,0,7
2816,11,0,0,,0,,0,0,0,0,0,30
2918,22,0,0,,0,,0,0,0,0,0,33
2918,22,0,0,,0,,0,0,0,0,0,11
2919,22,0,0,,0,,0,0,0,0,0,41
2919,22,0,0,,0,,0,0,0,0,0,22
2920,22,0,0,,0,,0,0,0,0,0,19
2920,22,0,0,,0,,0,0,0,0,0,15
2921,22,0,0,,0,,0,0,0,0,0,2
2921,22,0,0,,0,,0,0,0,0,0,38
2922,22,0,0,,0,,0,0,0,0,0,9
2922,22,0,0,,0,,0,0,0,0,0,28
2923,22,0,0,,0,,0,0,0,0,0,18
2923,22,0,0,,0,,0,0,0,0,0,35
2924,22,0,0,,0,,0,0,0,0,0,21
2924,22,0,0,,0,,0,0,0,0,0,30
2925,22,0,0,,0,,0,0,0,0,0,10
2925,22,0,0,,0,,0,0,0,0,0,16
2926,22,0,0,,0,,0,0,0,0,0,6
2926,22,0,0,,0,,0,0,0,0,0,7
2876,17,0,0,,0,,0,0,0,0,0,10
2876,17,0,0,,0,,0,0,0,0,0,35
2927,23,0,0,,0,,0,0,0,0,0,8
2927,23,0,0,,0,,0,0,0,0,0,28
2928,23,0,0,,0,,0,0,0,0,0,26
2928,23,0,0,,0,,0,0,0,0,0,38
2929,23,0,0,,0,,0,0,0,0,0,21
2929,23,0,0,,0,,0,0,0,0,0,6
2930,23,0,0,,0,,0,0,0,0,0,7
2930,23,0,0,,0,,0,0,0,0,0,18
2931,23,0,0,,0,,0,0,0,0,0,41
2931,23,0,0,,0,,0,0,0,0,0,15
2932,23,0,0,,0,,0,0,0,0,0,30
2932,23,0,0,,0,,0,0,0,0,0,2
2933,23,0,0,,0,,0,0,0,0,0,11
2933,23,0,0,,0,,0,0,0,0,0,16
2934,23,0,0,,0,,0,0,0,0,0,10
2934,23,0,0,,0,,0,0,0,0,0,33
2935,23,0,0,,0,,0,0,0,0,0,19
2935,23,0,0,,0,,0,0,0,0,0,9
2936,23,0,0,,0,,0,0,0,0,0,22
2936,23,0,0,,0,,0,0,0,0,0,35
2937,24,0,0,,0,,0,0,0,0,0,33
2937,24,0,0,,0,,0,0,0,0,0,2
2938,24,0,0,,0,,0,0,0,0,0,18
2938,24,0,0,,0,,0,0,0,0,0,41
2939,24,0,0,,0,,0,0,0,0,0,28
2939,24,0,0,,0,,0,0,0,0,0,22
2940,24,0,0,,0,,0,0,0,0,0,35
2940,24,0,0,,0,,0,0,0,0,0,15
2941,24,0,0,,0,,0,0,0,0,0,21
2941,24,0,0,,0,,0,0,0,0,0,38
2942,24,0,0,,0,,0,0,0,0,0,10
2942,24,0,0,,0,,0,0,0,0,0,30
2943,24,0,0,,0,,0,0,0,0,0,9
2943,24,0,0,,0,,0,0,0,0,0,7
2944,24,0,0,,0,,0,0,0,0,0,19
2944,24,0,0,,0,,0,0,0,0,0,6
2945,24,0,0,,0,,0,0,0,0,0,16
2945,24,0,0,,0,,0,0,0,0,0,26
2946,24,0,0,,0,,0,0,0,0,0,11
2946,24,0,0,,0,,0,0,0,0,0,8
2947,25,0,0,,0,,0,0,0,0,0,18
2947,25,0,0,,0,,0,0,0,0,0,15
2948,25,0,0,,0,,0,0,0,0,0,10
2948,25,0,0,,0,,0,0,0,0,0,21
2949,25,0,0,,0,,0,0,0,0,0,19
2949,25,0,0,,0,,0,0,0,0,0,35
2950,25,0,0,,0,,0,0,0,0,0,6
2950,25,0,0,,0,,0,0,0,0,0,9
2951,25,0,0,,0,,0,0,0,0,0,2
2951,25,0,0,,0,,0,0,0,0,0,22
2952,25,0,0,,0,,0,0,0,0,0,26
2952,25,0,0,,0,,0,0,0,0,0,33
2953,25,0,0,,0,,0,0,0,0,0,11
2953,25,0,0,,0,,0,0,0,0,0,41
2954,25,0,0,,0,,0,0,0,0,0,28
2954,25,0,0,,0,,0,0,0,0,0,7
2955,25,0,0,,0,,0,0,0,0,0,16
2955,25,0,0,,0,,0,0,0,0,0,8
2956,25,0,0,,0,,0,0,0,0,0,30
2956,25,0,0,,0,,0,0,0,0,0,38
2957,26,0,0,,0,,0,0,0,0,0,15
2957,26,0,0,,0,,0,0,0,0,0,38
2958,26,0,0,,0,,0,0,0,0,0,30
2958,26,0,0,,0,,0,0,0,0,0,26
2959,26,0,0,,0,,0,0,0,0,0,10
2959,26,0,0,,0,,0,0,0,0,0,41
2960,26,0,0,,0,,0,0,0,0,0,2
2960,26,0,0,,0,,0,0,0,0,0,8
2961,26,0,0,,0,,0,0,0,0,0,19
2961,26,0,0,,0,,0,0,0,0,0,11
2962,26,0,0,,0,,0,0,0,0,0,6
2962,26,0,0,,0,,0,0,0,0,0,16
2963,26,0,0,,0,,0,0,0,0,0,33
2963,26,0,0,,0,,0,0,0,0,0,9
2964,26,0,0,,0,,0,0,0,0,0,35
2964,26,0,0,,0,,0,0,0,0,0,28
2965,26,0,0,,0,,0,0,0,0,0,7
2965,26,0,0,,0,,0,0,0,0,0,21
2966,26,0,0,,0,,0,0,0,0,0,22
2966,26,0,0,,0,,0,0,0,0,0,18
2967,27,0,0,,0,,0,0,0,0,0,2
2967,27,0,0,,0,,0,0,0,0,0,19
2968,27,0,0,,0,,0,0,0,0,0,22
2968,27,0,0,,0,,0,0,0,0,0,21
2969,27,0,0,,0,,0,0,0,0,0,15
2969,27,0,0,,0,,0,0,0,0,0,8
2970,27,0,0,,0,,0,0,0,0,0,26
2970,27,0,0,,0,,0,0,0,0,0,35
2971,27,0,0,,0,,0,0,0,0,0,28
2971,27,0,0,,0,,0,0,0,0,0,38
2972,27,0,0,,0,,0,0,0,0,0,6
2972,27,0,0,,0,,0,0,0,0,0,18
2973,27,0,0,,0,,0,0,0,0,0,16
2973,27,0,0,,0,,0,0,0,0,0,7
2974,27,0,0,,0,,0,0,0,0,0,41
2974,27,0,0,,0,,0,0,0,0,0,9
2975,27,0,0,,0,,0,0,0,0,0,30
2975,27,0,0,,0,,0,0,0,0,0,33
2976,27,0,0,,0,,0,0,0,0,0,11
2976,27,0,0,,0,,0,0,0,0,0,10
2977,28,0,0,,0,,0,0,0,0,0,18
2977,28,0,0,,0,,0,0,0,0,0,28
2978,28,0,0,,0,,0,0,0,0,0,22
2978,28,0,0,,0,,0,0,0,0,0,26
2979,28,0,0,,0,,0,0,0,0,0,6
2979,28,0,0,,0,,0,0,0,0,0,15
2980,28,0,0,,0,,0,0,0,0,0,11
2980,28,0,0,,0,,0,0,0,0,0,2
2981,28,0,0,,0,,0,0,0,0,0,21
2981,28,0,0,,0,,0,0,0,0,0,41
2982,28,0,0,,0,,0,0,0,0,0,9
2982,28,0,0,,0,,0,0,0,0,0,8
2983,28,0,0,,0,,0,0,0,0,0,10
2983,28,0,0,,0,,0,0,0,0,0,19
2984,28,0,0,,0,,0,0,0,0,0,30
2984,28,0,0,,0,,0,0,0,0,0,16
2985,28,0,0,,0,,0,0,0,0,0,38
2985,28,0,0,,0,,0,0,0,0,0,33
2986,28,0,0,,0,,0,0,0,0,0,7
2986,28,0,0,,0,,0,0,0,0,0,35
2987,29,0,0,,0,,0,0,0,0,0,6
2987,29,0,0,,0,,0,0,0,0,0,8
2988,29,0,0,,0,,0,0,0,0,0,41
2988,29,0,0,,0,,0,0,0,0,0,2
2989,29,0,0,,0,,0,0,0,0,0,9
2989,29,0,0,,0,,0,0,0,0,0,22
2990,29,0,0,,0,,0,0,0,0,0,15
2990,29,0,0,,0,,0,0,0,0,0,10
2991,29,0,0,,0,,0,0,0,0,0,11
2991,29,0,0,,0,,0,0,0,0,0,26
2992,29,0,0,,0,,0,0,0,0,0,28
2992,29,0,0,,0,,0,0,0,0,0,21
2993,29,0,0,,0,,0,0,0,0,0,35
2993,29,0,0,,0,,0,0,0,0,0,30
2994,29,0,0,,0,,0,0,0,0,0,16
2994,29,0,0,,0,,0,0,0,0,0,18
2995,29,0,0,,0,,0,0,0,0,0,38
2995,29,0,0,,0,,0,0,0,0,0,19
2996,29,0,0,,0,,0,0,0,0,0,7
2996,29,0,0,,0,,0,0,0,0,0,33
2997,30,0,0,,0,,0,0,0,0,0,28
2997,30,0,0,,0,,0,0,0,0,0,26
2998,30,0,0,,0,,0,0,0,0,0,35
2998,30,0,0,,0,,0,0,0,0,0,2
2999,30,0,0,,0,,0,0,0,0,0,33
2999,30,0,0,,0,,0,0,0,0,0,16
3000,30,0,0,,0,,0,0,0,0,0,18
3000,30,0,0,,0,,0,0,0,0,0,8
3001,30,0,0,,0,,0,0,0,0,0,6
3001,30,0,0,,0,,0,0,0,0,0,11
3002,30,0,0,,0,,0,0,0,0,0,10
3002,30,0,0,,0,,0,0,0,0,0,9
3003,30,0,0,,0,,0,0,0,0,0,38
3003,30,0,0,,0,,0,0,0,0,0,41
3004,30,0,0,,0,,0,0,0,0,0,22
3004,30,0,0,,0,,0,0,0,0,0,15
3005,30,0,0,,0,,0,0,0,0,0,7
3005,30,0,0,,0,,0,0,0,0,0,30
3006,30,0,0,,0,,0,0,0,0,0,21
3006,30,0,0,,0,,0,0,0,0,0,19
3007,31,0,0,,0,,0,0,0,0,0,38
3007,31,0,0,,0,,0,0,0,0,0,22
3008,31,0,0,,0,,0,0,0,0,0,21
3008,31,0,0,,0,,0,0,0,0,0,35
3009,31,0,0,,0,,0,0,0,0,0,19
3009,31,0,0,,0,,0,0,0,0,0,26
3010,31,0,0,,0,,0,0,0,0,0,2
3010,31,0,0,,0,,0,0,0,0,0,28
3011,31,0,0,,0,,0,0,0,0,0,6
3011,31,0,0,,0,,0,0,0,0,0,10
3012,31,0,0,,0,,0,0,0,0,0,15
3012,31,0,0,,0,,0,0,0,0,0,11
3013,31,0,0,,0,,0,0,0,0,0,9
3013,31,0,0,,0,,0,0,0,0,0,16
3014,31,0,0,,0,,0,0,0,0,0,30
3014,31,0,0,,0,,0,0,0,0,0,8
3015,31,0,0,,0,,0,0,0,0,0,18
3015,31,0,0,,0,,0,0,0,0,0,33
3016,31,0,0,,0,,0,0,0,0,0,41
3016,31,0,0,,0,,0,0,0,0,0,7
3017,32,0,0,,0,,0,0,0,0,0,28
3017,32,0,0,,0,,0,0,0,0,0,15
3018,32,0,0,,0,,0,0,0,0,0,7
3018,32,0,0,,0,,0,0,0,0,0,19
3019,32,0,0,,0,,0,0,0,0,0,22
3019,32,0,0,,0,,0,0,0,0,0,30
3020,32,0,0,,0,,0,0,0,0,0,33
3020,32,0,0,,0,,0,0,0,0,0,6
3021,32,0,0,,0,,0,0,0,0,0,21
3021,32,0,0,,0,,0,0,0,0,0,8
3022,32,0,0,,0,,0,0,0,0,0,26
3022,32,0,0,,0,,0,0,0,0,0,41
3023,32,0,0,,0,,0,0,0,0,0,10
3023,32,0,0,,0,,0,0,0,0,0,2
3024,32,0,0,,0,,0,0,0,0,0,18
3024,32,0,0,,0,,0,0,0,0,0,11
3025,32,0,0,,0,,0,0,0,0,0,35
3025,32,0,0,,0,,0,0,0,0,0,9
3026,32,0,0,,0,,0,0,0,0,0,38
3026,32,0,0,,0,,0,0,0,0,0,16
3027,33,0,0,,0,,0,0,0,0,0,41
3027,33,0,0,,0,,0,0,0,0,0,28
3028,33,0,0,,0,,0,0,0,0,0,33
3028,33,0,0,,0,,0,0,0,0,0,15
3029,33,0,0,,0,,0,0,0,0,0,2
3029,33,0,0,,0,,0,0,0,0,0,26
3030,33,0,0,,0,,0,0,0,0,0,8
3030,33,0,0,,0,,0,0,0,0,0,38
3031,33,0,0,,0,,0,0,0,0,0,10
3031,33,0,0,,0,,0,0,0,0,0,7
3032,33,0,0,,0,,0,0,0,0,0,21
3032,33,0,0,,0,,0,0,0,0,0,11
3033,33,0,0,,0,,0,0,0,0,0,35
3033,33,0,0,,0,,0,0,0,0,0,16
3034,33,0,0,,0,,0,0,0,0,0,9
3034,33,0,0,,0,,0,0,0,0,0,30
3035,33,0,0,,0,,0,0,0,0,0,6
3035,33,0,0,,0,,0,0,0,0,0,22
3036,33,0,0,,0,,0,0,0,0,0,18
3036,33,0,0,,0,,0,0,0,0,0,19
3037,34,0,0,,0,,0,0,0,0,0,6
3037,34,0,0,,0,,0,0,0,0,0,2
3038,34,0,0,,0,,0,0,0,0,0,33
3038,34,0,0,,0,,0,0,0,0,0,21
3039,34,0,0,,0,,0,0,0,0,0,18
3039,34,0,0,,0,,0,0,0,0,0,30
3040,34,0,0,,0,,0,0,0,0,0,28
3040,34,0,0,,0,,0,0,0,0,0,19
3041,34,0,0,,0,,0,0,0,0,0,38
3041,34,0,0,,0,,0,0,0,0,0,9
3042,34,0,0,,0,,0,0,0,0,0,35
3042,34,0,0,,0,,0,0,0,0,0,41
3043,34,0,0,,0,,0,0,0,0,0,22
3043,34,0,0,,0,,0,0,0,0,0,8
3044,34,0,0,,0,,0,0,0,0,0,26
3044,34,0,0,,0,,0,0,0,0,0,10
3045,34,0,0,,0,,0,0,0,0,0,7
3045,34,0,0,,0,,0,0,0,0,0,11
3046,34,0,0,,0,,0,0,0,0,0,15
3046,34,0,0,,0,,0,0,0,0,0,16
3047,35,0,0,,0,,0,0,0,0,0,18
3047,35,0,0,,0,,0,0,0,0,0,38
3048,35,0,0,,0,,0,0,0,0,0,6
3048,35,0,0,,0,,0,0,0,0,0,30
3049,35,0,0,,0,,0,0,0,0,0,21
3049,35,0,0,,0,,0,0,0,0,0,2
3050,35,0,0,,0,,0,0,0,0,0,35
3050,35,0,0,,0,,0,0,0,0,0,11
3051,35,0,0,,0,,0,0,0,0,0,19
3051,35,0,0,,0,,0,0,0,0,0,41
3052,35,0,0,,0,,0,0,0,0,0,33
3052,35,0,0,,0,,0,0,0,0,0,8
3053,35,0,0,,0,,0,0,0,0,0,26
3053,35,0,0,,0,,0,0,0,0,0,7
3054,35,0,0,,0,,0,0,0,0,0,15
3054,35,0,0,,0,,0,0,0,0,0,9
3055,35,0,0,,0,,0,0,0,0,0,16
3055,35,0,0,,0,,0,0,0,0,0,22
3056,35,0,0,,0,,0,0,0,0,0,10
3056,35,0,0,,0,,0,0,0,0,0,28
3057,36,0,0,,0,,0,0,0,0,0,38
3057,36,0,0,,0,,0,0,0,0,0,6
3058,36,0,0,,0,,0,0,0,0,0,8
3058,36,0,0,,0,,0,0,0,0,0,19
3059,36,0,0,,0,,0,0,0,0,0,15
3059,36,0,0,,0,,0,0,0,0,0,30
3060,36,0,0,,0,,0,0,0,0,0,2
3060,36,0,0,,0,,0,0,0,0,0,7
3061,36,0,0,,0,,0,0,0,0,0,18
3061,36,0,0,,0,,0,0,0,0,0,9
3062,36,0,0,,0,,0,0,0,0,0,22
3062,36,0,0,,0,,0,0,0,0,0,33
3063,36,0,0,,0,,0,0,0,0,0,28
3063,36,0,0,,0,,0,0,0,0,0,11
3064,36,0,0,,0,,0,0,0,0,0,26
3064,36,0,0,,0,,0,0,0,0,0,21
3065,36,0,0,,0,,0,0,0,0,0,10
3065,36,0,0,,0,,0,0,0,0,0,35
3066,36,0,0,,0,,0,0,0,0,0,41
3066,36,0,0,,0,,0,0,0,0,0,16
3067,37,0,0,,0,,0,0,0,0,0,16
3067,37,0,0,,0,,0,0,0,0,0,2
3068,37,0,0,,0,,0,0,0,0,0,41
3068,37,0,0,,0,,0,0,0,0,0,8
3069,37,0,0,,0,,0,0,0,0,0,35
3069,37,0,0,,0,,0,0,0,0,0,38
3070,37,0,0,,0,,0,0,0,0,0,10
3070,37,0,0,,0,,0,0,0,0,0,18
3071,37,0,0,,0,,0,0,0,0,0,6
3071,37,0,0,,0,,0,0,0,0,0,26
3072,37,0,0,,0,,0,0,0,0,0,33
3072,37,0,0,,0,,0,0,0,0,0,28
3073,37,0,0,,0,,0,0,0,0,0,11
3073,37,0,0,,0,,0,0,0,0,0,30
3074,37,0,0,,0,,0,0,0,0,0,19
3074,37,0,0,,0,,0,0,0,0,0,22
3075,37,0,0,,0,,0,0,0,0,0,15
3075,37,0,0,,0,,0,0,0,0,0,7
3076,37,0,0,,0,,0,0,0,0,0,21
3076,37,0,0,,0,,0,0,0,0,0,9
3077,38,0,0,,0,,0,0,0,0,0,8
3077,38,0,0,,0,,0,0,0,0,0,35
3078,38,0,0,,0,,0,0,0,0,0,33
3078,38,0,0,,0,,0,0,0,0,0,19
3079,38,0,0,,0,,0,0,0,0,0,41
3079,38,0,0,,0,,0,0,0,0,0,6
3080,38,0,0,,0,,0,0,0,0,0,38
3080,38,0,0,,0,,0,0,0,0,0,7
3081,38,0,0,,0,,0,0,0,0,0,2
3081,38,0,0,,0,,0,0,0,0,0,18
3082,38,0,0,,0,,0,0,0,0,0,22
3082,38,0,0,,0,,0,0,0,0,0,10
3083,38,0,0,,0,,0,0,0,0,0,28
3083,38,0,0,,0,,0,0,0,0,0,30
3084,38,0,0,,0,,0,0,0,0,0,26
3084,38,0,0,,0,,0,0,0,0,0,15
3085,38,0,0,,0,,0,0,0,0,0,16
3085,38,0,0,,0,,0,0,0,0,0,21
3086,38,0,0,,0,,0,0,0,0,0,9
3086,38,0,0,,0,,0,0,0,0,0,11
3087,1,0,0,,0,,0,0,0,0,0,28
3087,1,0,0,,0,,0,0,0,0,0,7
3088,1,0,0,,0,,0,0,0,0,0,17
3088,1,0,0,,0,,0,0,0,0,0,6
3089,1,0,0,,0,,0,0,0,0,0,21
3089,1,0,0,,0,,0,0,0,0,0,38
3090,1,0,0,,0,,0,0,0,0,0,41
3090,1,0,0,,0,,0,0,0,0,0,2
3091,1,0,0,,0,,0,0,0,0,0,35
3091,1,0,0,,0,,0,0,0,0,0,12
3092,1,0,0,,0,,0,0,0,0,0,10
3092,1,0,0,,0,,0,0,0,0,0,30
3093,1,0,0,,0,,0,0,0,0,0,15
3093,1,0,0,,0,,0,0,0,0,0,8
3094,1,0,0,,0,,0,0,0,0,0,9
3094,1,0,0,,0,,0,0,0,0,0,27
3095,1,0,0,,0,,0,0,0,0,0,16
3095,1,0,0,,0,,0,0,0,0,0,40
3096,1,0,0,,0,,0,0,0,0,0,33
3096,1,0,0,,0,,0,0,0,0,0,42
3097,2,0,0,,0,,0,0,0,0,0,17
3097,2,0,0,,0,,0,0,0,0,0,9
3098,2,0,0,,0,,0,0,0,0,0,42
3098,2,0,0,,0,,0,0,0,0,0,35
3099,2,0,0,,0,,0,0,0,0,0,21
3099,2,0,0,,0,,0,0,0,0,0,41
3100,2,0,0,,0,,0,0,0,0,0,27
3100,2,0,0,,0,,0,0,0,0,0,28
3101,2,0,0,,0,,0,0,0,0,0,2
3101,2,0,0,,0,,0,0,0,0,0,7
3103,2,0,0,,0,,0,0,0,0,0,16
3103,2,0,0,,0,,0,0,0,0,0,10
3102,2,0,0,,0,,0,0,0,0,0,8
3102,2,0,0,,0,,0,0,0,0,0,6
3104,2,0,0,,0,,0,0,0,0,0,12
3104,2,0,0,,0,,0,0,0,0,0,38
3105,2,0,0,,0,,0,0,0,0,0,30
3105,2,0,0,,0,,0,0,0,0,0,33
3106,2,0,0,,0,,0,0,0,0,0,40
3106,2,0,0,,0,,0,0,0,0,0,15
3107,3,0,0,,0,,0,0,0,0,0,7
3107,3,0,0,,0,,0,0,0,0,0,16
3108,3,0,0,,0,,0,0,0,0,0,17
3108,3,0,0,,0,,0,0,0,0,0,28
3109,3,0,0,,0,,0,0,0,0,0,6
3109,3,0,0,,0,,0,0,0,0,0,38
3110,3,0,0,,0,,0,0,0,0,0,35
3110,3,0,0,,0,,0,0,0,0,0,15
3111,3,0,0,,0,,0,0,0,0,0,10
3111,3,0,0,,0,,0,0,0,0,0,2
3112,3,0,0,,0,,0,0,0,0,0,9
3112,3,0,0,,0,,0,0,0,0,0,8
3113,3,0,0,,0,,0,0,0,0,0,21
3113,3,0,0,,0,,0,0,0,0,0,27
3116,3,0,0,,0,,0,0,0,0,0,42
3116,3,0,0,,0,,0,0,0,0,0,41
3114,3,0,0,,0,,0,0,0,0,0,30
3114,3,0,0,,0,,0,0,0,0,0,40
3115,3,0,0,,0,,0,0,0,0,0,33
3115,3,0,0,,0,,0,0,0,0,0,12
3130,5,0,0,,0,,0,0,0,0,0,40
3130,5,0,0,,0,,0,0,0,0,0,2
3131,5,0,0,,0,,0,0,0,0,0,35
3131,5,0,0,,0,,0,0,0,0,0,9
3132,5,0,0,,0,,0,0,0,0,0,10
3132,5,0,0,,0,,0,0,0,0,0,15
3133,5,0,0,,0,,0,0,0,0,0,8
3133,5,0,0,,0,,0,0,0,0,0,28
3134,5,0,0,,0,,0,0,0,0,0,30
3134,5,0,0,,0,,0,0,0,0,0,27
3135,5,0,0,,0,,0,0,0,0,0,7
3135,5,0,0,,0,,0,0,0,0,0,12
3136,5,0,0,,0,,0,0,0,0,0,17
3136,5,0,0,,0,,0,0,0,0,0,16
3117,4,0,0,,0,,0,0,0,0,0,21
3117,4,0,0,,0,,0,0,0,0,0,35
3118,4,0,0,,0,,0,0,0,0,0,41
3118,4,0,0,,0,,0,0,0,0,0,9
3119,4,0,0,,0,,0,0,0,0,0,33
3119,4,0,0,,0,,0,0,0,0,0,6
3120,4,0,0,,0,,0,0,0,0,0,2
3120,4,0,0,,0,,0,0,0,0,0,38
3121,4,0,0,,0,,0,0,0,0,0,8
3121,4,0,0,,0,,0,0,0,0,0,42
3122,4,0,0,,0,,0,0,0,0,0,40
3122,4,0,0,,0,,0,0,0,0,0,28
3123,4,0,0,,0,,0,0,0,0,0,30
3123,4,0,0,,0,,0,0,0,0,0,7
3124,4,0,0,,0,,0,0,0,0,0,27
3124,4,0,0,,0,,0,0,0,0,0,16
3125,4,0,0,,0,,0,0,0,0,0,12
3125,4,0,0,,0,,0,0,0,0,0,10
3126,4,0,0,,0,,0,0,0,0,0,17
3126,4,0,0,,0,,0,0,0,0,0,15
3127,5,0,0,,0,,0,0,0,0,0,33
3127,5,0,0,,0,,0,0,0,0,0,21
3128,5,0,0,,0,,0,0,0,0,0,41
3128,5,0,0,,0,,0,0,0,0,0,6
3129,5,0,0,,0,,0,0,0,0,0,38
3129,5,0,0,,0,,0,0,0,0,0,42
3137,6,0,0,,0,,0,0,0,0,0,15
3137,6,0,0,,0,,0,0,0,0,0,7
3138,6,0,0,,0,,0,0,0,0,0,9
3138,6,0,0,,0,,0,0,0,0,0,21
3139,6,0,0,,0,,0,0,0,0,0,42
3139,6,0,0,,0,,0,0,0,0,0,17
3140,6,0,0,,0,,0,0,0,0,0,27
3140,6,0,0,,0,,0,0,0,0,0,33
3141,6,0,0,,0,,0,0,0,0,0,30
3141,6,0,0,,0,,0,0,0,0,0,28
3142,6,0,0,,0,,0,0,0,0,0,41
3142,6,0,0,,0,,0,0,0,0,0,38
3143,6,0,0,,0,,0,0,0,0,0,16
3143,6,0,0,,0,,0,0,0,0,0,2
3144,6,0,0,,0,,0,0,0,0,0,6
3144,6,0,0,,0,,0,0,0,0,0,35
3145,6,0,0,,0,,0,0,0,0,0,40
3145,6,0,0,,0,,0,0,0,0,0,12
3146,6,0,0,,0,,0,0,0,0,0,8
3146,6,0,0,,0,,0,0,0,0,0,10
3147,7,0,0,,0,,0,0,0,0,0,33
3147,7,0,0,,0,,0,0,0,0,0,9
3148,7,0,0,,0,,0,0,0,0,0,41
3148,7,0,0,,0,,0,0,0,0,0,16
3149,7,0,0,,0,,0,0,0,0,0,21
3149,7,0,0,,0,,0,0,0,0,0,15
3150,7,0,0,,0,,0,0,0,0,0,6
3150,7,0,0,,0,,0,0,0,0,0,2
3151,7,0,0,,0,,0,0,0,0,0,28
3151,7,0,0,,0,,0,0,0,0,0,12
3152,7,0,0,,0,,0,0,0,0,0,35
3152,7,0,0,,0,,0,0,0,0,0,27
3153,7,0,0,,0,,0,0,0,0,0,7
3153,7,0,0,,0,,0,0,0,0,0,8
3154,7,0,0,,0,,0,0,0,0,0,42
3154,7,0,0,,0,,0,0,0,0,0,40
3155,7,0,0,,0,,0,0,0,0,0,38
3155,7,0,0,,0,,0,0,0,0,0,10
3156,7,0,0,,0,,0,0,0,0,0,17
3156,7,0,0,,0,,0,0,0,0,0,30
3157,8,0,0,,0,,0,0,0,0,0,6
3157,8,0,0,,0,,0,0,0,0,0,21
3158,8,0,0,,0,,0,0,0,0,0,15
3158,8,0,0,,0,,0,0,0,0,0,30
3159,8,0,0,,0,,0,0,0,0,0,2
3159,8,0,0,,0,,0,0,0,0,0,33
3160,8,0,0,,0,,0,0,0,0,0,41
3160,8,0,0,,0,,0,0,0,0,0,7
3161,8,0,0,,0,,0,0,0,0,0,27
3161,8,0,0,,0,,0,0,0,0,0,8
3162,8,0,0,,0,,0,0,0,0,0,16
3162,8,0,0,,0,,0,0,0,0,0,12
3163,8,0,0,,0,,0,0,0,0,0,40
3163,8,0,0,,0,,0,0,0,0,0,10
3164,8,0,0,,0,,0,0,0,0,0,28
3164,8,0,0,,0,,0,0,0,0,0,38
3165,8,0,0,,0,,0,0,0,0,0,35
3165,8,0,0,,0,,0,0,0,0,0,17
3166,8,0,0,,0,,0,0,0,0,0,9
3166,8,0,0,,0,,0,0,0,0,0,42
3167,9,0,0,,0,,0,0,0,0,0,12
3167,9,0,0,,0,,0,0,0,0,0,15
3168,9,0,0,,0,,0,0,0,0,0,21
3168,9,0,0,,0,,0,0,0,0,0,2
3169,9,0,0,,0,,0,0,0,0,0,10
3169,9,0,0,,0,,0,0,0,0,0,27
3170,9,0,0,,0,,0,0,0,0,0,17
3170,9,0,0,,0,,0,0,0,0,0,41
3171,9,0,0,,0,,0,0,0,0,0,35
3171,9,0,0,,0,,0,0,0,0,0,8
